,Key,Level,MSE,Model,R2
303,2_6,2,0.1437405223383853,PPFD_Avg+VWC,0.8783312046028436
304,2_6,2,0.13831101211503893,PPFD_Avg+VWC,0.8692244753494328
305,2_6,2,0.1435084903189476,PPFD_Avg+VWC,0.8522953117098265
306,2_6,2,0.146328115257133,PPFD_Avg+VWC,0.8624518500916959
307,2_6,2,0.12957535519804775,PPFD_Avg+VWC,0.8660056462559689
308,2_6,2,0.1213806805089565,PPFD_Avg+VWC,0.8931675242508617
309,2_6,2,0.16365714098880554,PPFD_Avg+VWC,0.8163677681885975
310,2_6,2,0.11546165037925653,PPFD_Avg+VWC,0.8795526735864548
311,2_6,2,0.13499822287791996,PPFD_Avg+VWC,0.850526908595082
312,2_6,2,0.13586076702181418,PPFD_Avg+VWC,0.8485289991017932
313,2_6,2,0.09814484610983973,PPFD_Avg+VWC,0.9128195677465704
314,2_6,2,0.1669187744900871,PPFD_Avg+VWC,0.8532406770483396
315,2_7,2,0.12278620370043108,PPFD_Avg+Sedge,0.8432711983755248
316,2_7,2,0.13661950456772734,PPFD_Avg+Sedge,0.8597529721075835
317,2_7,2,0.15132131228621426,PPFD_Avg+Sedge,0.8630714901999841
318,2_7,2,0.16433449036574424,PPFD_Avg+Sedge,0.8608994933388643
319,2_7,2,0.14640829023460483,PPFD_Avg+Sedge,0.8615683547113521
320,2_7,2,0.1675958778781524,PPFD_Avg+Sedge,0.8275036073078801
321,2_7,2,0.16692346491572585,PPFD_Avg+Sedge,0.843092260601487
322,2_7,2,0.1557991693071025,PPFD_Avg+Sedge,0.8388875031578797
323,2_7,2,0.11517496364902306,PPFD_Avg+Sedge,0.8986294486128358
324,2_7,2,0.1727991582966232,PPFD_Avg+Sedge,0.8061099265120899
325,2_7,2,0.13602798455557474,PPFD_Avg+Sedge,0.8580982776244335
326,2_7,2,0.15565565700568218,PPFD_Avg+Sedge,0.8276545294352293
327,2_7,2,0.14218659936193137,PPFD_Avg+Sedge,0.841476336459914
328,2_7,2,0.0950751246835939,PPFD_Avg+Sedge,0.9155463501650605
329,2_7,2,0.20413949515682928,PPFD_Avg+Sedge,0.8205152524727575
330,2_8,2,0.11072743468186329,PPFD_Avg+Shrub,0.8586634522313206
331,2_8,2,0.1242862422950631,PPFD_Avg+Shrub,0.872413707362273
332,2_8,2,0.14073446572701803,PPFD_Avg+Shrub,0.8726513775333047
333,2_8,2,0.16379080504855495,PPFD_Avg+Shrub,0.861359694377106
334,2_8,2,0.1485183358645745,PPFD_Avg+Shrub,0.8595732689978125
335,2_8,2,0.16619825780722147,PPFD_Avg+Shrub,0.828942093884292
336,2_8,2,0.15622129126841572,PPFD_Avg+Shrub,0.8531522834658432
337,2_8,2,0.14727290638321297,PPFD_Avg+Shrub,0.8477045431620693
338,2_8,2,0.1190599993678745,PPFD_Avg+Shrub,0.895210057796452
339,2_8,2,0.16147551686985656,PPFD_Avg+Shrub,0.8188156693526755
340,2_8,2,0.12898506859563422,PPFD_Avg+Shrub,0.8654453092556609
341,2_8,2,0.14815932462364326,PPFD_Avg+Shrub,0.8359546385141128
342,2_8,2,0.14179238587971293,PPFD_Avg+Shrub,0.8419158445830325
343,2_8,2,0.0912834698090063,PPFD_Avg+Shrub,0.9189144140423263
344,2_8,2,0.17670031248408857,PPFD_Avg+Shrub,0.844640494727262
345,2_9,2,0.11944529667359036,PPFD_Avg+Grass,0.8475356543068527
346,2_9,2,0.12733070287994008,PPFD_Avg+Grass,0.8692884102100429
347,2_9,2,0.15165599260092255,PPFD_Avg+Grass,0.8627686427288642
348,2_9,2,0.1644694499253674,PPFD_Avg+Grass,0.8607852571667706
349,2_9,2,0.14287895420656502,PPFD_Avg+Grass,0.8649054047674327
350,2_9,2,0.16164231909800658,PPFD_Avg+Grass,0.8336312485497624
351,2_9,2,0.1684849795017312,PPFD_Avg+Grass,0.8416244398618947
352,2_9,2,0.1495845843337083,PPFD_Avg+Grass,0.8453140284490863
353,2_9,2,0.1212514084647201,PPFD_Avg+Grass,0.8932813022629228
354,2_9,2,0.17726123546754785,PPFD_Avg+Grass,0.8011032327347152
355,2_9,2,0.13607218630145768,PPFD_Avg+Grass,0.8580521672310957
356,2_9,2,0.14647487764374584,PPFD_Avg+Grass,0.8378196963795087
357,2_9,2,0.1463806550639557,PPFD_Avg+Grass,0.8368003889517828
358,2_9,2,0.09960150520808042,PPFD_Avg+Grass,0.9115256417294223
359,2_9,2,0.1874687818678218,PPFD_Avg+Grass,0.835172576688622
360,2_10,2,0.11282945430463884,PPFD_Avg+Sparse,0.8559803574980351
361,2_10,2,0.1334918089377119,PPFD_Avg+Sparse,0.8629637143632349
362,2_10,2,0.14780662142460185,PPFD_Avg+Sparse,0.8662518841234655
363,2_10,2,0.1595133845372602,PPFD_Avg+Sparse,0.8649803059663081
364,2_10,2,0.14771844627363973,PPFD_Avg+Sparse,0.8603295788484701
